# Simulated data set created 20230526 16:08 (1500 transcripts)
# Root distribution: gamma:0.375:1600.0
# Tree: ((((sp1<1>,sp2<2>)<12>,(((sp3<3>,sp4<4>)<15>,sp5<5>)<14>,sp6<6>)<13>)<11>,sp7<7>)<10>,sp8<8>)<9>
# Sigma: 1 for Heart and Lungs, 3 for Brain
DESC	GENE_ID	SAMPLETYPE	sp1	sp2	sp3	sp4	sp5	sp6	sp7	sp8
SIG1	transcript265	Heart	3.5156	1.73198	6.46369	0	0.494826	3.5156	0.827621	5.10462
SIG1	transcript266	Heart	31311.1	8476.97	3430.33	3102.24	14012	6933.2	306.552	1387.78
SIG1	transcript267	Heart	67.1087	67.1087	32.703	82.2718	277.144	3430.33	100.811	2074.98
SIG1	transcript268	Heart	36.2663	44.563	7666.33	2805.51	36.2663	40.2064	185.071	5.10462
SIG1	transcript269	Heart	4637.8	11460.3	277.144	458.736	928.058	620.515	1876.49	3430.33
SIG1	transcript270	Heart	1026.28	839.224	1026.28	1254.99	226.497	40.2064	17.4409	57225.6
SIG1	transcript271	Heart	1696.97	14012	172870	315942	14012	94587.1	18943.1	42329.6
SIG1	transcript272	Heart	123.477	507.343	507.343	1696.97	839.224	15493.5	2805.51	4194.25
SIG1	transcript273	Heart	151.189	44.563	40.2064	111.575	123.477	758.884	185.071	19.3906
SIG1	transcript274	Heart	339.068	250.549	226.497	6.46369	1134.89	306.552	1696.97	46805.1
SIG1	transcript275	Heart	6.46369	3.99302	1.73198	7.2528	19.3906	9.09013	14.083	277.144
SIG1	transcript276	Heart	375.022	9373.31	14012	1876.49	1696.97	100.811	25609.4	167.28
SIG1	transcript277	Heart	2.02082	5.75004	306.552	32.703	67.1087	306.552	1.02085	0.494826
SIG1	transcript278	Heart	156341	211357	1876.49	3102.24	1134.89	3102.24	250.549	7666.33
SIG1	transcript279	Heart	49.3802	19.3906	4.52091	9.09013	23.9302	0.652869	12.6408	0.351895
SIG1	transcript280	Heart	2805.51	38282.1	14012	9373.31	375.022	1026.28	54.7067	54.7067
SIG1	transcript281	Heart	185.071	6.46369	226.497	100.811	686.226	1134.89	5.10462	36.2663
SIG1	transcript282	Heart	0.494826	0.222631	54.7067	14.083	0.652869	1.23451	91.0759	0
SIG1	transcript283	Heart	0.827621	1.47075	8.12534	0	0.652869	9.09013	2.02082	7.2528
SIG1	transcript284	Heart	185.071	928.058	1.02085	2.3402	0.827621	19.3906	250.549	414.778
SIG1	transcript285	Heart	1026.28	29.4804	60.5964	123.477	111.575	250.549	4.52091	458.736
SIG1	transcript286	Heart	0.351895	1.23451	29.4804	0.494826	2.69335	8.12534	26.566	1.47075
SIG1	transcript287	Heart	1534.61	23160.6	458.736	5128.24	2537.16	839.224	3102.24	67.1087
SIG1	transcript288	Heart	54.7067	928.058	49.3802	67.1087	8.12534	19.3906	10.1569	8.12534
SIG1	transcript289	Heart	44.563	0.494826	123.477	250.549	82.2718	306.552	15493.5	82.2718
SIG1	transcript290	Heart	14.083	1.47075	6.46369	2.69335	15.6777	15.6777	1.23451	0.222631
SIG1	transcript291	Heart	127872	34621.6	1.06E+06	1.43E+06	9.63E+06	9373.31	85542.8	5670.54
SIG1	transcript292	Heart	32.703	414.778	100.811	226.497	8476.97	21.5465	23.9302	44.563
SIG1	transcript293	Heart	5128.24	185.071	20946	2805.51	6270.17	839.224	839.224	42329.6
SIG1	transcript294	Heart	5128.24	36.2663	23.9302	23.9302	100.811	8.12534	226.497	40.2064
SIG1	transcript295	Heart	1254.99	758.884	4.52091	185.071	339.068	3793.11	77363.4	10.1569
SIG1	transcript296	Heart	38282.1	2294.47	285732	191147	51753.7	69966	2805.51	3793.11
SIG1	transcript297	Heart	17.4409	82.2718	375.022	1254.99	123.477	151.189	1254.99	167.28
SIG1	transcript298	Heart	1.23451	3.99302	0.351895	1.02085	5.75004	0.351895	3.5156	6.46369
SIG1	transcript299	Heart	226.497	1134.89	123.477	23.9302	167.28	3.5156	17131.7	54.7067
SIG1	transcript300	Heart	8.12534	5.10462	14.083	8.12534	5.75004	458.736	928.058	6.46369
SIG1	transcript301	Heart	339.068	561.088	91.0759	136.637	204.744	458.736	6933.2	2074.98
SIG1	transcript302	Heart	136.637	23.9302	23.9302	91.0759	414.778	49.3802	306.552	1.23451
SIG1	transcript303	Heart	7666.33	11460.3	7666.33	6933.2	63275.9	2537.16	928.058	67.1087
SIG1	transcript304	Heart	758.884	8.12534	19.3906	49.3802	123.477	11.3365	3.99302	123.477
SIG1	transcript305	Heart	11.3365	0.494826	0.222631	1.47075	0	12.6408	15.6777	111.575
SIG1	transcript306	Heart	185.071	23.9302	40.2064	3.5156	2.02082	1.23451	0.494826	26.566
SIG1	transcript307	Heart	67.1087	8.12534	3.99302	36.2663	32.703	507.343	17.4409	1134.89
SIG1	transcript308	Heart	67.1087	151.189	19.3906	4.52091	2.3402	306.552	49.3802	111.575
SIG1	transcript309	Heart	0.105726	2.69335	2.69335	0.351895	0.827621	2.02082	1.02085	1.23451
SIG1	transcript310	Heart	167.28	40.2064	12.6408	26.566	0.105726	10.1569	82.2718	3.99302
SIG1	transcript311	Heart	21.5465	306.552	250.549	136.637	136.637	111.575	54.7067	758.884
SIG1	transcript312	Heart	69966	172870	3793.11	758.884	12672.1	3102.24	7.2528	427121
SIG1	transcript313	Heart	507.343	339.068	151.189	2537.16	32.703	758.884	11460.3	36.2663
SIG1	transcript314	Heart	23.9302	26.566	277.144	928.058	6.46369	60.5964	2537.16	151.189
SIG1	transcript315	Heart	1026.28	3430.33	204.744	91.0759	2074.98	1254.99	185.071	127872
SIG1	transcript316	Heart	277.144	5.10462	29.4804	29.4804	17.4409	3.99302	6.46369	2.02082
SIG1	transcript317	Heart	100.811	928.058	67.1087	111.575	1696.97	91.0759	18943.1	561.088
SIG1	transcript318	Heart	375.022	54.7067	2.3402	1.73198	3.5156	14.083	0.827621	620.515
SIG1	transcript319	Heart	185.071	620.515	21.5465	82.2718	136.637	458.736	136.637	1696.97
SIG1	transcript320	Heart	3430.33	306.552	839.224	5128.24	686.226	54.7067	123.477	4194.25
SIG1	transcript321	Heart	4637.8	458.736	151.189	36.2663	60.5964	151.189	10.1569	15.6777
SIG1	transcript322	Heart	12672.1	12672.1	1026.28	1876.49	1387.78	2294.47	51753.7	3102.24
SIG1	transcript323	Heart	1534.61	11460.3	10364.4	8476.97	1026.28	123.477	4637.8	28317.1
SIG1	transcript324	Heart	8476.97	686.226	91.0759	136.637	1134.89	44.563	14012	7.2528
SIG1	transcript325	Heart	1387.78	1254.99	458.736	2537.16	414.778	82.2718	49.3802	1696.97
SIG1	transcript326	Heart	10.1569	5.10462	23.9302	2.69335	0.222631	60.5964	29.4804	17.4409
SIG1	transcript327	Heart	21.5465	306.552	49.3802	49.3802	3.99302	306.552	8.12534	14.083
SIG1	transcript328	Heart	2805.51	6270.17	1534.61	458.736	375.022	14.083	151.189	167.28
SIG1	transcript329	Heart	2537.16	226.497	3793.11	1254.99	1134.89	375.022	1387.78	458.736
SIG1	transcript330	Heart	82.2718	686.226	414.778	1876.49	375.022	3430.33	839.224	686.226
SIG1	transcript331	Heart	26.566	8.12534	60.5964	14.083	5.10462	136.637	4.52091	1.73198
SIG1	transcript332	Heart	686.226	1876.49	1696.97	3430.33	44.563	839.224	49.3802	23.9302
SIG1	transcript333	Heart	26.566	1.73198	507.343	1254.99	226.497	2.3402	36.2663	82.2718
SIG1	transcript334	Heart	91.0759	561.088	375.022	49.3802	60.5964	123.477	82.2718	686.226
SIG1	transcript335	Heart	17.4409	8.12534	23.9302	15.6777	60.5964	10.1569	91.0759	928.058
SIG1	transcript336	Heart	507.343	414.778	10364.4	14012	77363.4	11460.3	6933.2	34621.6
SIG1	transcript337	Heart	25609.4	14012	306.552	1387.78	46805.1	46805.1	141392	1876.49
SIG1	transcript338	Heart	49.3802	111.575	6933.2	20946	15493.5	136.637	123.477	11.3365
SIG1	transcript339	Heart	2.69335	0.827621	136.637	507.343	151.189	40.2064	100.811	49.3802
SIG1	transcript340	Heart	40.2064	21.5465	306.552	226.497	82.2718	17.4409	82.2718	3.99302
SIG1	transcript341	Heart	23160.6	2537.16	1254.99	686.226	1876.49	3.08383	4637.8	8.12534
SIG1	transcript342	Heart	67.1087	204.744	12672.1	7666.33	3102.24	11460.3	7666.33	414.778
SIG1	transcript343	Heart	29.4804	167.28	12.6408	151.189	123.477	1696.97	67.1087	1387.78
SIG1	transcript344	Heart	167.28	4194.25	686.226	507.343	54.7067	36.2663	458.736	191147
SIG1	transcript345	Heart	1134.89	3430.33	5128.24	38282.1	8476.97	6270.17	67.1087	306.552
SIG1	transcript346	Heart	8476.97	10364.4	561.088	839.224	2294.47	2.69335	0	54.7067
SIG1	transcript347	Heart	9.09013	1.73198	10.1569	19.3906	0	3.99302	0.652869	2.02082
SIG1	transcript348	Heart	67.1087	100.811	3.08383	0.652869	23.9302	136.637	839.224	3102.24
SIG1	transcript349	Heart	20946	9373.31	123.477	67.1087	458.736	4194.25	6.46369	2074.98
SIG1	transcript350	Heart	10.1569	1.47075	17.4409	29.4804	60.5964	29.4804	2.3402	111.575
SIG1	transcript351	Heart	561.088	1387.78	111.575	306.552	167.28	2537.16	54.7067	185.071
SIG1	transcript352	Heart	2.3402	0.827621	26.566	6.46369	67.1087	0.827621	29.4804	5.10462
SIG1	transcript353	Heart	156341	458.736	17131.7	7666.33	561.088	250.549	1026.28	29.4804
SIG1	transcript354	Heart	2805.51	77363.4	2805.51	4194.25	620.515	2074.98	1534.61	5670.54
SIG1	transcript355	Heart	23.9302	15.6777	14.083	29.4804	0.222631	0.494826	40.2064	21.5465
SIG1	transcript356	Heart	1.23451	23.9302	3.99302	0.351895	14.083	26.566	60.5964	2.02082
SIG1	transcript357	Heart	5670.54	839.224	375.022	2294.47	167.28	91.0759	1254.99	3102.24
SIG1	transcript358	Heart	21.5465	185.071	2537.16	686.226	620.515	167.28	339.068	758.884
SIG1	transcript359	Heart	414.778	29.4804	839.224	1254.99	25609.4	136.637	100.811	7666.33
SIG1	transcript360	Heart	0.827621	17.4409	5.10462	3.08383	3.99302	3.5156	123.477	49.3802
SIG1	transcript361	Heart	7666.33	1696.97	104588	18943.1	12672.1	1026.28	38282.1	10364.4
SIG1	transcript362	Heart	29.4804	758.884	123.477	67.1087	123.477	0	26.566	67.1087
SIG1	transcript363	Heart	1876.49	15493.5	375.022	67.1087	26.566	4637.8	620.515	77363.4
SIG1	transcript364	Heart	0.351895	1.73198	9.09013	82.2718	74.3096	0.105726	0.652869	0.494826
SIG1	transcript365	Heart	91.0759	14.083	226.497	12.6408	1534.61	339.068	839.224	60.5964
SIG1	transcript366	Heart	156341	928.058	1876.49	839.224	156341	115645	458.736	306.552
SIG1	transcript367	Heart	1.02085	185.071	0.105726	2.02082	0	1.47075	5.75004	0.494826
SIG1	transcript368	Heart	15493.5	686.226	2537.16	414.778	928.058	561.088	4194.25	42329.6
SIG1	transcript369	Heart	1534.61	15493.5	1134.89	1254.99	758.884	100.811	10364.4	507.343
SIG1	transcript370	Heart	458.736	686.226	40.2064	507.343	1876.49	167.28	104588	620.515
SIG1	transcript371	Heart	60.5964	226.497	686.226	507.343	375.022	1696.97	620.515	1876.49
SIG1	transcript372	Heart	375.022	4194.25	82.2718	17.4409	100.811	839.224	5128.24	306.552
SIG1	transcript373	Heart	136.637	2074.98	2537.16	5670.54	17131.7	3102.24	151.189	8476.97
SIG1	transcript374	Heart	226.497	21.5465	561.088	185.071	74.3096	250.549	620.515	507.343
SIG1	transcript375	Heart	12.6408	10.1569	1134.89	2074.98	686.226	123.477	14.083	375.022
SIG1	transcript376	Heart	11.3365	67.1087	686.226	185.071	151.189	306.552	26.566	19.3906
SIG1	transcript377	Heart	5.10462	2.3402	2.3402	74.3096	5.10462	2.02082	2.69335	36.2663
SIG1	transcript378	Heart	111.575	123.477	226.497	1534.61	561.088	123.477	1534.61	25609.4
SIG1	transcript379	Heart	32.703	5.75004	0.652869	4.52091	29.4804	9.09013	19.3906	5.75004
SIG1	transcript380	Heart	0.105726	0.105726	111.575	6.46369	9.09013	0.222631	49.3802	1.02085
SIG1	transcript381	Heart	3793.11	686.226	2294.47	1254.99	1254.99	15493.5	1134.89	414.778
SIG1	transcript382	Heart	3102.24	3793.11	4194.25	1387.78	6933.2	928.058	57225.6	561.088
SIG1	transcript383	Heart	185.071	620.515	17.4409	5.75004	758.884	620.515	8.12534	185.071
SIG1	transcript384	Heart	507.343	7666.33	69966	258411	127872	4637.8	38282.1	74.3096
SIG1	transcript385	Heart	2074.98	46805.1	4194.25	7666.33	20946	63275.9	2074.98	414.778
SIG1	transcript386	Heart	2805.51	561.088	74.3096	60.5964	686.226	167.28	0	60.5964
SIG1	transcript387	Heart	458.736	277.144	620.515	100.811	60.5964	91.0759	17.4409	0.827621
SIG1	transcript388	Heart	15.6777	32.703	10.1569	1.73198	91.0759	9.09013	3102.24	100.811
SIG1	transcript389	Heart	6933.2	185.071	167.28	100.811	74.3096	3.99302	15.6777	686.226
SIG1	transcript390	Heart	17131.7	306.552	3102.24	2805.51	686.226	1387.78	250.549	3430.33
SIG1	transcript391	Heart	226.497	60.5964	14012	2074.98	7666.33	3102.24	185.071	6270.17
SIG1	transcript392	Heart	5128.24	11460.3	507.343	928.058	839.224	25609.4	11.3365	21.5465
SIG1	transcript393	Heart	10.1569	54.7067	5128.24	1026.28	151.189	3793.11	277.144	123.477
SIG1	transcript394	Heart	60.5964	620.515	686.226	3102.24	2074.98	758.884	458.736	5128.24
SIG1	transcript395	Heart	104588	1876.49	1134.89	686.226	42329.6	250.549	185.071	26.566
SIG1	transcript396	Heart	63275.9	7666.33	12672.1	17131.7	204.744	104588	4.77E+06	10364.4
SIG1	transcript397	Heart	6270.17	151.189	123.477	204.744	40.2064	4194.25	9373.31	1.47075
SIG1	transcript398	Heart	11460.3	2294.47	3.08383	10.1569	44.563	11.3365	2805.51	12.6408
SIG1	transcript399	Heart	167.28	5.75004	23160.6	14012	2805.51	6270.17	49.3802	9373.31
SIG1	transcript400	Heart	185.071	36.2663	5128.24	9373.31	8476.97	91.0759	620.515	123.477
SIG1	transcript401	Heart	2537.16	1026.28	2537.16	151.189	758.884	561.088	12.6408	151.189
SIG1	transcript402	Heart	3.5156	0.652869	3.08383	3.08383	36.2663	23.9302	3.5156	29.4804
SIG1	transcript403	Heart	5670.54	928.058	250.549	306.552	6270.17	10.1569	8476.97	19.3906
SIG1	transcript404	Heart	2.02082	1.73198	14012	23160.6	839.224	14.083	9.09013	375.022
SIG1	transcript405	Heart	136.637	91.0759	3430.33	11460.3	507.343	1254.99	3430.33	21.5465
SIG1	transcript406	Heart	23.9302	3.5156	111.575	40.2064	67.1087	17.4409	2.69335	3.99302
SIG1	transcript407	Heart	14012	15493.5	4637.8	4194.25	38282.1	1026.28	928.058	54.7067
SIG1	transcript408	Heart	0.222631	26.566	1.23451	1.47075	3.5156	0.222631	10.1569	3.99302
SIG1	transcript409	Heart	5.10462	0.494826	185.071	36.2663	1026.28	277.144	277.144	82.2718
SIG1	transcript410	Heart	285732	3430.33	414.778	1534.61	458.736	6270.17	11460.3	100.811
SIG1	transcript411	Heart	686.226	1134.89	375.022	5128.24	1026.28	54.7067	1534.61	458.736
SIG1	transcript412	Heart	123.477	204.744	1534.61	3430.33	561.088	42329.6	25609.4	458.736
SIG1	transcript413	Heart	561.088	2805.51	151.189	414.778	19.3906	2805.51	29.4804	63275.9
SIG1	transcript414	Heart	11.3365	60.5964	26.566	136.637	11.3365	67.1087	4.52091	32.703
SIG1	transcript415	Heart	91.0759	561.088	100.811	123.477	91.0759	111.575	136.637	6270.17
SIG1	transcript416	Heart	167.28	686.226	507.343	54.7067	136.637	507.343	54.7067	339.068
SIG1	transcript417	Heart	1.23451	1.47075	9.09013	11.3365	3.5156	23.9302	49.3802	250.549
SIG1	transcript418	Heart	0.494826	0.351895	3.5156	0	14.083	0.494826	123.477	758.884
SIG1	transcript419	Heart	19.3906	36.2663	100.811	54.7067	2294.47	82.2718	32.703	0.222631
SIG1	transcript420	Heart	0.105726	0.494826	0.222631	0.222631	5.75004	44.563	12.6408	11.3365
SIG1	transcript421	Heart	1026.28	458.736	226.497	32.703	1387.78	151.189	458.736	54.7067
SIG1	transcript422	Heart	10.1569	2.3402	5.75004	8.12534	1.23451	3.5156	19.3906	7.2528
SIG1	transcript423	Heart	11.3365	136.637	561.088	185.071	185.071	44.563	136.637	74.3096
SIG1	transcript424	Heart	167.28	5.10462	29.4804	40.2064	185.071	60.5964	339.068	458.736
SIG1	transcript425	Heart	91.0759	339.068	758.884	458.736	2294.47	204.744	12672.1	3102.24
SIG1	transcript426	Heart	5.10462	19.3906	82.2718	40.2064	1.73198	3.99302	1.02085	0.494826
SIG1	transcript427	Heart	151.189	100.811	60.5964	123.477	74.3096	23.9302	9373.31	686.226
SIG1	transcript428	Heart	758.884	6933.2	839.224	686.226	5128.24	151.189	136.637	375.022
SIG1	transcript429	Heart	0	5.10462	2.69335	0	0.222631	0.827621	8.12534	10.1569
SIG1	transcript430	Heart	91.0759	561.088	1134.89	44.563	136.637	306.552	1026.28	758.884
SIG1	transcript431	Heart	1.23451	1.23451	10.1569	4.52091	0.351895	1.47075	8.12534	5.75004
SIG1	transcript432	Heart	74.3096	1387.78	306.552	414.778	21.5465	620.515	67.1087	151.189
SIG1	transcript433	Heart	6.46369	21.5465	2.3402	8.12534	10.1569	4.52091	4.52091	1.73198
SIG1	transcript434	Heart	40.2064	17.4409	0.827621	5.10462	14.083	3.5156	14.083	12.6408
SIG1	transcript435	Heart	74.3096	151.189	3102.24	620.515	23160.6	2294.47	204.744	226.497
SIG1	transcript436	Heart	15493.5	8476.97	6270.17	14012	104588	3793.11	5670.54	507.343
SIG1	transcript437	Heart	19.3906	14.083	306.552	49.3802	44.563	620.515	2.02082	0.827621
SIG1	transcript438	Heart	5.10462	19.3906	0.827621	3.08383	1.02085	1.23451	3.5156	414.778
SIG1	transcript439	Heart	5.75004	0.105726	0	0.222631	0.827621	40.2064	204.744	0.222631
SIG1	transcript440	Heart	620.515	40.2064	928.058	1534.61	1387.78	91.0759	5128.24	1876.49
SIG1	transcript441	Heart	82.2718	5670.54	123.477	839.224	185.071	1876.49	5128.24	23.9302
SIG1	transcript442	Heart	21.5465	21.5465	74.3096	1.02085	3.99302	10.1569	6.46369	507.343
SIG1	transcript443	Heart	3793.11	18943.1	60.5964	74.3096	17.4409	839.224	561.088	4637.8
SIG1	transcript444	Heart	1876.49	1254.99	23160.6	1387.78	1134.89	1254.99	2294.47	2537.16
SIG1	transcript445	Heart	0.652869	3.08383	2.3402	1.23451	14.083	9.09013	26.566	23.9302
SIG1	transcript446	Heart	686.226	6933.2	32.703	226.497	226.497	375.022	3102.24	620.515
SIG1	transcript447	Heart	306.552	375.022	339.068	339.068	1534.61	28317.1	67.1087	44.563
SIG1	transcript448	Heart	32.703	928.058	2294.47	4637.8	123.477	5670.54	6.46369	111.575
SIG1	transcript449	Heart	23160.6	20946	1026.28	6270.17	34621.6	23160.6	686.226	339.068
SIG1	transcript450	Heart	49.3802	3793.11	167.28	204.744	167.28	136.637	2074.98	7666.33
SIG1	transcript451	Heart	8.12534	49.3802	0.222631	8.12534	40.2064	0.222631	26.566	36.2663
SIG1	transcript452	Heart	1387.78	1026.28	226.497	306.552	1134.89	306.552	0.351895	1876.49
SIG1	transcript453	Heart	7.2528	0.105726	561.088	40.2064	136.637	8.12534	151.189	0
SIG1	transcript454	Heart	19.3906	26.566	74.3096	74.3096	29.4804	21.5465	136.637	1.47075
SIG1	transcript455	Heart	315942	51753.7	1.58E+06	2.88E+06	427121	863147	2.13E+06	69966
SIG1	transcript456	Heart	69966	14012	7666.33	28317.1	18943.1	204.744	32.703	21.5465
SIG1	transcript457	Heart	0.351895	839.224	3.08383	1.02085	15.6777	0.222631	5.10462	3.08383
SIG1	transcript458	Heart	60.5964	49.3802	15.6777	15.6777	23.9302	23.9302	167.28	23.9302
SIG1	transcript459	Heart	204.744	1387.78	414.778	1134.89	1387.78	29.4804	375.022	60.5964
SIG1	transcript460	Heart	339.068	136.637	686.226	1876.49	151.189	185.071	277.144	507.343
SIG1	transcript461	Heart	44.563	204.744	29.4804	14.083	40.2064	32.703	28317.1	2805.51
SIG1	transcript462	Heart	414.778	67.1087	277.144	339.068	2074.98	204.744	686.226	1134.89
SIG1	transcript463	Heart	0.494826	1.47075	1.02085	5.75004	6.46369	26.566	17.4409	0.827621
SIG1	transcript464	Heart	277.144	67.1087	3430.33	3793.11	1134.89	2294.47	928.058	10.1569
SIG1	transcript465	Heart	3793.11	2537.16	94587.1	28317.1	25609.4	2074.98	57225.6	10.1569
SIG1	transcript466	Heart	11.3365	11.3365	100.811	1534.61	60.5964	3430.33	10364.4	136.637
SIG1	transcript467	Heart	2805.51	74.3096	185.071	49.3802	375.022	10.1569	0	0.105726
SIG1	transcript468	Heart	74.3096	561.088	91.0759	3.5156	36.2663	60.5964	32.703	507.343
SIG1	transcript469	Heart	2074.98	111.575	9373.31	2294.47	1026.28	25609.4	167.28	17131.7
SIG1	transcript470	Heart	414.778	151.189	29.4804	23.9302	1026.28	151.189	82.2718	49.3802
SIG1	transcript471	Heart	151.189	14.083	1534.61	1254.99	14012	2294.47	17.4409	2805.51
SIG1	transcript472	Heart	49.3802	17.4409	136.637	82.2718	74.3096	7.2528	0.494826	49.3802
SIG1	transcript473	Heart	54.7067	686.226	6270.17	5670.54	5128.24	686.226	1254.99	458.736
SIG1	transcript474	Heart	67.1087	44.563	3430.33	8476.97	306.552	1387.78	620.515	10.1569
SIG1	transcript475	Heart	258411	25609.4	38282.1	63275.9	9373.31	258411	5670.54	1696.97
SIG1	transcript476	Heart	3.5156	14.083	0.105726	1.23451	5.10462	44.563	0	0.652869
SIG1	transcript477	Heart	7666.33	2537.16	9373.31	686.226	1134.89	7.2528	839.224	136.637
SIG1	transcript478	Heart	8.12534	3.08383	14.083	12.6408	74.3096	100.811	3.99302	4.52091
SIG1	transcript479	Heart	1.02085	5.75004	0.827621	1.02085	5.10462	11.3365	0.827621	3.99302
SIG1	transcript480	Heart	60.5964	277.144	250.549	136.637	9373.31	111.575	561.088	14012
SIG1	transcript481	Heart	375.022	136.637	12672.1	758.884	507.343	1534.61	4637.8	204.744
SIG1	transcript482	Heart	21.5465	15.6777	10.1569	9.09013	3.99302	7.2528	19.3906	0.494826
SIG1	transcript483	Heart	561.088	375.022	339.068	1696.97	82.2718	54.7067	100.811	0.105726
SIG1	transcript484	Heart	82.2718	17.4409	10.1569	15.6777	250.549	3.99302	1.47075	1.02085
SIG1	transcript485	Heart	2.3402	4.52091	0.652869	0.351895	11.3365	1.23451	0.222631	60.5964
SIG1	transcript486	Heart	5.10462	14.083	3.08383	74.3096	136.637	12.6408	0.351895	74.3096
SIG1	transcript487	Heart	3.5156	40.2064	339.068	185.071	561.088	60.5964	839.224	1026.28
SIG1	transcript488	Heart	686.226	82.2718	1387.78	339.068	82.2718	1876.49	14.083	1876.49
SIG1	transcript489	Heart	1696.97	339.068	2537.16	250.549	561.088	1696.97	44.563	1387.78
SIG1	transcript490	Heart	0.105726	3.99302	9.09013	82.2718	44.563	3.08383	91.0759	458.736
SIG1	transcript491	Heart	82.2718	277.144	54.7067	44.563	67.1087	458.736	8476.97	44.563
SIG1	transcript492	Heart	3.5156	226.497	151.189	60.5964	136.637	23.9302	1254.99	123.477
SIG1	transcript493	Heart	2537.16	507.343	54.7067	29.4804	151.189	91.0759	28317.1	5128.24
SIG1	transcript494	Heart	18943.1	12672.1	414.778	561.088	375.022	167.28	686.226	4.52091
SIG3	transcript495	Brain	306.552	1.87277	24354.2	356.594	263.513	3430.33	1876.49	67.1087
SIG3	transcript496	Brain	8.59562	19.3906	109978	28317.1	38282.1	11460.3	26.566	427121
SIG3	transcript497	Brain	226.497	106.058	194.661	14.083	4637.8	172870	652.545	11.9723
SIG3	transcript498	Brain	1.23E+06	2.61E+06	1026.28	9856.42	20946	306.552	78.1907	671376
SIG3	transcript499	Brain	57.5776	0	2.88368	19.3906	0.351895	91.0759	143.731	51753.7
SIG3	transcript500	Brain	1613.75	1193.43	22.7084	1.87277	10.1569	67.1087	0.827621	194.661
SIG3	transcript501	Brain	1876.49	18014.6	233703	233703	3430.33	2181.97	67.1087	356.594
SIG3	transcript502	Brain	1387.78	24354.2	167.28	1387.78	31.0513	5392.58	143.731	0.16271
SIG3	transcript503	Brain	882.525	671376	3430.33	2181.97	652.545	194.661	356.594	226.497
SIG3	transcript504	Brain	200998	482.429	263.513	8476.97	1387.78	0	2181.97	7290.56
SIG3	transcript505	Brain	7.2528	0	1.12499	194.661	14.083	3.5156	0.827621	60174.8
SIG3	transcript506	Brain	123.477	758.884	271729	15493.5	882.525	2.61E+06	123.477	1613.75
SIG3	transcript507	Brain	561.088	8.59562	8476.97	5392.58	226.497	2537.16	1387.78	8476.97
SIG3	transcript508	Brain	8476.97	44511.2	44511.2	15493.5	7290.56	13325.2	7290.56	127872
SIG3	transcript509	Brain	2950.15	0	24354.2	94587.1	561.088	36.2663	5392.58	78.1907
SIG3	transcript510	Brain	14.083	0	758.884	67.1087	106.058	5.10462	22.7084	67.1087
SIG3	transcript511	Brain	1193.43	60174.8	263.513	3988.64	5.10462	16.5372	91.0759	69966
SIG3	transcript512	Brain	194.661	123.477	16.5372	143.731	26.566	263.513	194.661	42.33
SIG3	transcript513	Brain	7290.56	3430.33	81350.3	28317.1	28317.1	367349	19.3906	561.088
SIG3	transcript514	Brain	367349	200998	106.058	1613.75	263.513	652.545	42.33	271729
SIG3	transcript515	Brain	67.1087	10.1569	652.545	482.429	1026.28	5392.58	1.12499	4.25033
SIG3	transcript516	Brain	22.7084	11.9723	0.351895	0.16271	78.1907	9856.42	5.10462	0.351895
SIG3	transcript517	Brain	3.52E+06	2.06E+08	414.778	2537.16	51753.7	91.0759	427121	3988.64
SIG3	transcript518	Brain	6.0979	226.497	42.33	91.0759	414.778	0.571863	49.3802	0.827621
SIG3	transcript519	Brain	1.47075	16.5372	5.10462	0.827621	226.497	5.10462	7290.56	5392.58
SIG3	transcript520	Brain	3.5156	0.827621	57.5776	2.3402	2181.97	11.9723	143.731	226.497
SIG3	transcript521	Brain	882.525	758.884	652.545	226.497	5.10462	7290.56	67.1087	19.3906
SIG3	transcript522	Brain	8476.97	1193.43	19.3906	194.661	1613.75	1026.28	78.1907	1.12499
SIG3	transcript523	Brain	0.827621	0	1.47075	11.9723	0.571863	0	26.566	1613.75
SIG3	transcript524	Brain	22.7084	3.5156	7.2528	14.083	0.351895	1.12499	31.0513	123.477
SIG3	transcript525	Brain	49.3802	194.661	0.827621	7.2528	2.3402	91.0759	3.5156	5.10462
SIG3	transcript526	Brain	24354.2	91.0759	1387.78	652.545	6270.17	1.93E+06	652.545	167.28
SIG3	transcript527	Brain	94587.1	482.429	482.429	167.28	5.10462	561.088	882.525	2537.16
SIG3	transcript528	Brain	2181.97	5392.58	1.85E+07	3.25E+08	6.18E+07	7.49E+06	671376	427121
SIG3	transcript529	Brain	0	8.59562	2.3402	8.59562	3988.64	1.12499	57.5776	14.083
SIG3	transcript530	Brain	0.571863	561.088	5392.58	2537.16	0.16271	414.778	28317.1	0
SIG3	transcript531	Brain	1.87277	78.1907	0.827621	0	0	1.87277	11.9723	482.429
SIG3	transcript532	Brain	652.545	2537.16	1387.78	19.3906	13325.2	22.7084	14.083	1876.49
SIG3	transcript533	Brain	652.545	16.5372	561.088	3430.33	67.1087	6270.17	561.088	577423
SIG3	transcript534	Brain	200998	31.0513	263.513	8476.97	482.429	6270.17	4637.8	14.083
SIG3	transcript535	Brain	1.87277	1613.75	11460.3	6270.17	13325.2	81350.3	7.2528	3430.33
