DESC	GENE_ID	sp1	sp2	sp3	sp4	sp5	sp6	sp7	sp8
SIG0.1	transcript286	22.7084	19.3906	28.7241	16.5372	36.2663	19.3906	24.5645	20.987
SIG0.1	transcript287	49.3802	123.477	53.3245	36.2663	123.477	53.3245	42.33	67.1087
SIG0.1	transcript288	818.376	652.545	1876.49	2735.88	2537.16	1613.75	2352.88	3988.64
SIG0.1	transcript289	384.59	1876.49	652.545	1286.95	520.277	818.376	2352.88	818.376
SIG0.1	transcript290	951.697	520.277	1613.75	1106.71	1106.71	482.429	447.329	1193.43
SIG0.1	transcript291	3988.64	7290.56	13325.2	13325.2	13325.2	6270.17	8476.97	5814.85
SIG0.1	transcript292	1.12499	1.87277	1.29136	2.88368	2.88368	3.18774	2.09768	2.6017
SIG0.1	transcript293	1286.95	3430.33	1026.28	951.697	1193.43	263.513	1106.71	520.277
SIG0.1	transcript294	16.5372	11.9723	3.86913	4.25033	6.6536	15.2638	4.25033	6.0979
SIG0.1	transcript295	3.5156	6.0979	0.351895	0.457736	0.351895	0.827621	0.351895	0.457736
SIG0.1	transcript296	31.0513	5.58255	19.3906	15.2638	5.58255	26.566	57.5776	11.9723
SIG0.1	transcript297	4637.8	3698.97	6761.15	5392.58	1876.49	7290.56	1613.75	1286.95
SIG0.1	transcript298	330.63	284.222	520.277	652.545	1286.95	1613.75	2537.16	330.63
SIG0.1	transcript299	133.222	123.477	226.497	284.222	384.59	414.778	306.552	143.731
SIG0.1	transcript300	1106.71	1387.78	1106.71	758.884	882.525	306.552	882.525	356.594
SIG0.1	transcript301	330.63	1193.43	703.712	520.277	818.376	306.552	209.979	98.2845
SIG0.1	transcript302	2735.88	5814.85	2352.88	2352.88	3988.64	6270.17	1286.95	3988.64
SIG0.1	transcript303	10.1569	20.987	57.5776	36.2663	33.5606	31.0513	31.0513	42.33
SIG0.1	transcript304	652.545	605.094	226.497	306.552	133.222	284.222	263.513	194.661
SIG0.1	transcript305	3.86913	6.6536	4.66138	7.2528	3.86913	10.1569	16.5372	14.083
SIG0.1	transcript306	1496.51	1026.28	561.088	447.329	758.884	520.277	1026.28	818.376
SIG0.1	transcript307	84.3906	84.3906	78.1907	106.058	123.477	72.441	67.1087	84.3906
SIG0.1	transcript308	244.308	414.778	561.088	414.778	384.59	226.497	284.222	78.1907
SIG0.1	transcript309	49.3802	36.2663	11.9723	15.2638	11.0304	26.566	20.987	20.987
SIG0.1	transcript310	39.1839	20.987	91.0759	72.441	36.2663	49.3802	98.2845	123.477
SIG0.1	transcript311	209.979	180.455	226.497	384.59	356.594	143.731	284.222	180.455
SIG0.1	transcript312	78.1907	98.2845	263.513	330.63	384.59	520.277	155.062	106.058
SIG0.1	transcript313	1613.75	951.697	226.497	226.497	284.222	1106.71	561.088	703.712
SIG0.1	transcript314	31.0513	39.1839	31.0513	14.083	17.9101	36.2663	180.455	78.1907
SIG0.1	transcript315	2.6017	4.25033	3.18774	5.58255	16.5372	12.9879	1.87277	1.87277
SIG0.1	transcript316	356.594	356.594	384.59	263.513	384.59	263.513	482.429	818.376
SIG0.1	transcript317	6.6536	8.59562	12.9879	9.34686	5.10462	12.9879	114.439	20.987
SIG0.1	transcript318	2023.47	2537.16	2950.15	1740.17	3181.2	1026.28	1740.17	652.545
SIG0.1	transcript319	155.062	244.308	263.513	143.731	123.477	818.376	194.661	72.441
SIG0.1	transcript320	605.094	447.329	882.525	652.545	951.697	652.545	1496.51	384.59
SIG0.1	transcript321	26.566	28.7241	11.9723	5.58255	28.7241	26.566	28.7241	36.2663
SIG0.1	transcript322	3181.2	2735.88	652.545	520.277	447.329	1193.43	330.63	306.552
SIG0.1	transcript323	11.0304	17.9101	28.7241	19.3906	5.10462	4.66138	11.9723	45.7223
SIG0.1	transcript324	39.1839	36.2663	45.7223	49.3802	53.3245	42.33	17.9101	67.1087
SIG0.1	transcript325	703.712	2735.88	561.088	1286.95	1613.75	1387.78	1876.49	758.884
SIG0.1	transcript326	57.5776	91.0759	98.2845	98.2845	57.5776	67.1087	36.2663	31.0513
SIG0.1	transcript327	2352.88	2950.15	1876.49	1106.71	2023.47	1286.95	2735.88	2181.97
SIG0.1	transcript328	7.89892	1.87277	5.10462	5.10462	5.58255	6.6536	1.87277	6.0979
SIG0.1	transcript329	10.1569	14.083	7.2528	6.6536	5.58255	11.9723	6.6536	16.5372
SIG0.1	transcript330	0.457736	0.694924	0.571863	0.351895	0.253739	0.253739	1.47075	0.827621
SIG0.1	transcript331	1496.51	284.222	143.731	306.552	330.63	447.329	356.594	882.525
SIG0.1	transcript332	284.222	482.429	2537.16	5000.97	1740.17	1286.95	818.376	605.094
SIG0.1	transcript333	561.088	143.731	98.2845	143.731	180.455	652.545	57.5776	758.884
SIG0.1	transcript334	0.827621	3.5156	2.09768	1.87277	2.09768	1.29136	0.253739	2.3402
SIG0.1	transcript335	263.513	263.513	263.513	703.712	1193.43	561.088	155.062	209.979
SIG0.1	transcript336	2352.88	1106.71	2735.88	3430.33	882.525	3181.2	3181.2	2181.97
SIG0.1	transcript337	39.1839	53.3245	24.5645	42.33	53.3245	22.7084	78.1907	284.222
SIG0.1	transcript338	123.477	263.513	28.7241	26.566	7.2528	24.5645	45.7223	20.987
SIG0.1	transcript339	33.5606	78.1907	28.7241	17.9101	4.66138	49.3802	49.3802	26.566
SIG0.1	transcript340	0.694924	1.87277	2.3402	1.87277	1.66419	0.0	0.0	0.16271
SIG0.1	transcript341	758.884	1193.43	703.712	882.525	384.59	951.697	1286.95	330.63
SIG0.1	transcript342	194.661	194.661	520.277	482.429	482.429	133.222	447.329	155.062
SIG0.1	transcript343	226.497	306.552	263.513	263.513	84.3906	330.63	284.222	155.062
SIG0.1	transcript344	306.552	91.0759	226.497	180.455	226.497	91.0759	330.63	520.277
SIG0.1	transcript345	114.439	226.497	91.0759	155.062	209.979	263.513	263.513	194.661
SIG0.1	transcript346	1.87277	4.25033	1.47075	0.827621	1.47075	2.6017	0.571863	0.457736
SIG0.1	transcript347	84.3906	143.731	106.058	91.0759	84.3906	114.439	306.552	31.0513
SIG0.1	transcript348	123.477	226.497	447.329	818.376	91.0759	143.731	330.63	1106.71
SIG0.1	transcript349	3.18774	1.29136	0.253739	0.827621	1.47075	0.0	0.16271	5.58255
SIG0.1	transcript350	106.058	78.1907	194.661	194.661	209.979	244.308	123.477	263.513
SIG0.1	transcript351	561.088	951.697	356.594	244.308	263.513	447.329	106.058	194.661
SIG0.1	transcript352	123.477	155.062	57.5776	26.566	114.439	49.3802	42.33	84.3906
SIG0.1	transcript353	951.697	1496.51	2181.97	1613.75	2023.47	1026.28	1496.51	3181.2
SIG0.1	transcript354	11.0304	16.5372	26.566	31.0513	45.7223	15.2638	20.987	49.3802
SIG0.1	transcript355	28.7241	7.2528	9.34686	3.18774	3.5156	7.89892	14.083	16.5372
SIG0.1	transcript356	447.329	482.429	703.712	703.712	384.59	244.308	652.545	447.329
SIG0.1	transcript357	10.1569	5.10462	1.29136	3.5156	5.58255	3.5156	2.88368	3.86913
SIG0.1	transcript358	133.222	106.058	84.3906	84.3906	167.28	123.477	49.3802	167.28
SIG0.1	transcript359	5.10462	6.6536	33.5606	31.0513	14.083	26.566	4.25033	16.5372
SIG0.1	transcript360	6.0979	4.66138	4.66138	3.18774	2.88368	1.12499	1.87277	1.29136
SIG0.1	transcript361	62.1636	155.062	39.1839	53.3245	133.222	106.058	194.661	330.63
SIG0.1	transcript362	17.9101	24.5645	39.1839	36.2663	31.0513	7.89892	9.34686	49.3802
SIG0.1	transcript363	0.457736	0.351895	1.12499	0.457736	0.0	0.827621	2.88368	3.18774
SIG0.1	transcript364	2.88368	0.571863	0.827621	0.457736	0.694924	0.16271	1.29136	1.29136
SIG0.1	transcript365	0.351895	0.970706	2.88368	0.970706	1.87277	0.970706	0.351895	0.0
SIG0.1	transcript366	2.09768	0.457736	2.3402	2.88368	0.694924	0.694924	1.87277	1.29136
SIG0.1	transcript367	11.0304	20.987	6.6536	6.6536	49.3802	15.2638	22.7084	42.33
SIG0.1	transcript368	7.2528	8.59562	22.7084	11.0304	17.9101	4.25033	11.9723	11.9723
SIG0.1	transcript369	1286.95	1613.75	2181.97	2735.88	1193.43	1387.78	10628.2	11460.3
SIG0.1	transcript370	57.5776	36.2663	98.2845	84.3906	57.5776	33.5606	53.3245	17.9101
SIG0.1	transcript371	4.25033	5.58255	24.5645	12.9879	16.5372	26.566	7.89892	8.59562
SIG0.1	transcript372	194.661	98.2845	84.3906	84.3906	67.1087	84.3906	20.987	62.1636
SIG0.1	transcript373	520.277	356.594	167.28	114.439	194.661	244.308	16.5372	306.552
SIG0.1	transcript374	84.3906	91.0759	155.062	155.062	167.28	194.661	758.884	414.778
SIG0.1	transcript375	414.778	414.778	384.59	703.712	2023.47	1106.71	1613.75	882.525
SIG0.1	transcript376	4.25033	1.87277	2.09768	2.3402	1.29136	1.47075	0.694924	1.47075
SIG0.1	transcript377	226.497	180.455	194.661	167.28	133.222	31.0513	447.329	1740.17
SIG0.1	transcript378	1.87277	1.66419	2.6017	0.970706	0.0782905	2.09768	6.0979	5.58255
SIG0.1	transcript379	384.59	605.094	356.594	226.497	263.513	482.429	652.545	818.376
SIG0.1	transcript380	306.552	561.088	482.429	652.545	226.497	356.594	284.222	194.661
SIG0.1	transcript381	42.33	33.5606	78.1907	42.33	19.3906	14.083	49.3802	42.33
SIG0.1	transcript382	4301.0	2537.16	14368.5	5000.97	4301.0	3988.64	4637.8	2950.15
SIG0.1	transcript383	24.5645	45.7223	49.3802	49.3802	98.2845	28.7241	20.987	20.987
SIG0.1	transcript384	72.441	384.59	67.1087	84.3906	57.5776	62.1636	78.1907	20.987
SIG0.1	transcript385	98.2845	49.3802	194.661	143.731	123.477	284.222	39.1839	84.3906
SIG0.1	transcript386	10628.2	13325.2	15493.5	9856.42	14368.5	10628.2	2537.16	6761.15
SIG0.1	transcript387	3430.33	882.525	882.525	1387.78	1876.49	2352.88	384.59	2023.47
SIG0.1	transcript388	882.525	882.525	1876.49	3430.33	1193.43	703.712	605.094	8476.97
SIG0.1	transcript389	263.513	244.308	384.59	330.63	226.497	561.088	263.513	520.277
SIG0.1	transcript390	244.308	306.552	482.429	447.329	1496.51	605.094	1106.71	818.376
SIG0.1	transcript391	1106.71	882.525	14368.5	5392.58	2950.15	4301.0	3698.97	5000.97
SIG0.1	transcript392	8.59562	14.083	72.441	33.5606	36.2663	78.1907	26.566	20.987
SIG0.1	transcript393	356.594	98.2845	78.1907	57.5776	84.3906	194.661	45.7223	62.1636
SIG0.1	transcript394	244.308	167.28	209.979	330.63	123.477	155.062	263.513	98.2845
SIG0.1	transcript395	758.884	1387.78	1387.78	818.376	1613.75	1876.49	703.712	167.28
SIG0.1	transcript396	263.513	244.308	356.594	447.329	226.497	209.979	84.3906	330.63
SIG0.1	transcript397	7.2528	14.083	11.0304	8.59562	7.89892	8.59562	7.89892	72.441
SIG0.1	transcript398	330.63	561.088	414.778	520.277	180.455	263.513	2181.97	447.329
SIG0.1	transcript399	384.59	263.513	652.545	652.545	1106.71	703.712	167.28	155.062
SIG0.1	transcript400	133.222	133.222	17.9101	28.7241	45.7223	114.439	133.222	72.441
SIG0.1	transcript401	818.376	703.712	605.094	605.094	703.712	482.429	1496.51	1496.51
SIG0.1	transcript402	3.86913	5.58255	0.0	0.571863	0.0	2.09768	2.09768	0.571863
SIG0.1	transcript403	123.477	209.979	180.455	209.979	330.63	53.3245	209.979	143.731
SIG0.1	transcript404	194.661	133.222	57.5776	123.477	263.513	49.3802	114.439	180.455
SIG0.1	transcript405	1496.51	1286.95	5814.85	5392.58	2950.15	5000.97	2352.88	4637.8
SIG0.1	transcript406	244.308	133.222	194.661	106.058	143.731	194.661	133.222	244.308
SIG0.1	transcript407	818.376	226.497	758.884	703.712	605.094	951.697	703.712	98.2845
SIG0.1	transcript408	14.083	14.083	62.1636	106.058	57.5776	106.058	98.2845	24.5645
SIG0.1	transcript409	4301.0	1876.49	356.594	520.277	263.513	951.697	209.979	652.545
SIG0.1	transcript410	758.884	244.308	758.884	652.545	1026.28	652.545	652.545	1193.43
SIG0.1	transcript411	758.884	703.712	1876.49	1613.75	1286.95	652.545	758.884	356.594
SIG0.1	transcript412	1286.95	1613.75	2181.97	2537.16	4637.8	9856.42	4301.0	4301.0
SIG0.1	transcript413	1740.17	951.697	1106.71	1286.95	1496.51	758.884	1613.75	703.712
SIG0.1	transcript414	8.59562	11.9723	2.6017	2.09768	5.10462	8.59562	1.12499	31.0513
SIG0.1	transcript415	652.545	482.429	384.59	482.429	414.778	180.455	605.094	652.545
SIG0.1	transcript416	49.3802	91.0759	330.63	384.59	155.062	167.28	143.731	91.0759
SIG0.1	transcript417	3.18774	7.89892	6.0979	5.10462	6.6536	5.10462	0.694924	4.25033
SIG0.1	transcript418	1387.78	414.778	1026.28	1106.71	703.712	244.308	2537.16	3181.2
SIG0.1	transcript419	42.33	36.2663	84.3906	57.5776	42.33	62.1636	62.1636	57.5776
SIG0.1	transcript420	284.222	263.513	209.979	263.513	180.455	194.661	330.63	155.062
SIG0.1	transcript421	414.778	652.545	180.455	447.329	263.513	356.594	91.0759	49.3802
SIG0.1	transcript422	14368.5	7290.56	2735.88	3181.2	7290.56	13325.2	4637.8	7861.42
SIG0.1	transcript423	78.1907	78.1907	226.497	194.661	91.0759	167.28	482.429	114.439
SIG0.1	transcript424	0.457736	2.3402	3.5156	3.18774	4.25033	1.29136	0.253739	0.970706
SIG0.1	transcript425	33.5606	16.5372	57.5776	53.3245	20.987	16.5372	114.439	36.2663
SIG0.1	transcript426	57.5776	98.2845	31.0513	62.1636	53.3245	28.7241	226.497	114.439
SIG0.1	transcript427	306.552	447.329	330.63	180.455	605.094	447.329	209.979	356.594
SIG0.1	transcript428	2735.88	1286.95	951.697	951.697	2950.15	2023.47	2950.15	4637.8
SIG0.1	transcript429	180.455	263.513	356.594	306.552	263.513	561.088	561.088	520.277
SIG0.1	transcript430	384.59	758.884	652.545	605.094	605.094	482.429	605.094	1876.49
SIG0.1	transcript431	818.376	951.697	7861.42	5392.58	2537.16	1026.28	818.376	1496.51
SIG0.1	transcript432	1740.17	2537.16	818.376	561.088	1613.75	447.329	1106.71	2537.16
SIG0.1	transcript433	0.0	0.16271	0.827621	0.694924	0.457736	0.0782905	0.16271	0.16271
SIG0.1	transcript434	45.7223	57.5776	91.0759	114.439	98.2845	84.3906	67.1087	384.59
SIG0.1	transcript435	703.712	447.329	561.088	520.277	384.59	384.59	306.552	244.308
SIG0.1	transcript436	482.429	414.778	114.439	263.513	520.277	818.376	133.222	951.697
SIG0.1	transcript437	24.5645	7.2528	7.2528	6.6536	5.58255	14.083	5.58255	0.694924
SIG0.1	transcript438	3181.2	2352.88	1613.75	2950.15	3430.33	3430.33	4637.8	1740.17
SIG0.1	transcript439	330.63	1286.95	1026.28	605.094	447.329	758.884	356.594	818.376
SIG0.1	transcript440	26.566	9.34686	49.3802	91.0759	9.34686	20.987	31.0513	17.9101
SIG0.1	transcript441	98.2845	123.477	33.5606	53.3245	98.2845	26.566	143.731	384.59
SIG0.1	transcript442	17.9101	5.10462	4.25033	8.59562	9.34686	11.9723	9.34686	2.6017
SIG0.1	transcript443	1286.95	882.525	758.884	447.329	818.376	384.59	2023.47	2181.97
SIG0.1	transcript444	33.5606	20.987	67.1087	106.058	57.5776	49.3802	226.497	5.10462
SIG0.1	transcript445	226.497	123.477	818.376	758.884	561.088	652.545	263.513	605.094
SIG0.1	transcript446	4637.8	2023.47	2537.16	1613.75	1193.43	605.094	2537.16	1740.17
SIG0.1	transcript447	123.477	45.7223	482.429	167.28	414.778	72.441	91.0759	330.63
SIG0.1	transcript448	114.439	62.1636	123.477	78.1907	49.3802	143.731	67.1087	306.552
SIG0.1	transcript449	167.28	306.552	106.058	84.3906	45.7223	49.3802	78.1907	78.1907
SIG0.1	transcript450	1.29136	0.16271	17.9101	8.59562	19.3906	17.9101	31.0513	3.86913
SIG0.1	transcript451	1106.71	882.525	1193.43	882.525	703.712	882.525	561.088	2537.16
SIG0.1	transcript452	482.429	1026.28	209.979	330.63	123.477	194.661	561.088	356.594
SIG0.1	transcript453	42.33	39.1839	22.7084	4.25033	26.566	15.2638	53.3245	16.5372
SIG0.1	transcript454	3698.97	4301.0	2950.15	3698.97	5392.58	2950.15	2023.47	1496.51
SIG0.1	transcript455	758.884	1193.43	2950.15	4301.0	1613.75	703.712	561.088	882.525
SIG0.1	transcript456	561.088	1026.28	703.712	384.59	561.088	482.429	1496.51	605.094
SIG0.1	transcript457	0.253739	0.571863	0.253739	0.351895	0.253739	4.25033	1.12499	0.571863
SIG0.1	transcript458	951.697	482.429	882.525	520.277	605.094	652.545	1106.71	818.376
SIG0.1	transcript459	7290.56	7861.42	3430.33	5814.85	3698.97	3698.97	6270.17	5000.97
SIG0.1	transcript460	180.455	482.429	155.062	306.552	306.552	167.28	356.594	209.979
SIG0.1	transcript461	0.0782905	1.66419	2.09768	2.3402	1.47075	0.694924	0.970706	0.827621
SIG0.1	transcript462	306.552	57.5776	447.329	384.59	263.513	605.094	384.59	244.308
SIG0.1	transcript463	2023.47	3181.2	2537.16	4637.8	3988.64	2735.88	194.661	1193.43
SIG0.1	transcript464	91.0759	123.477	53.3245	42.33	39.1839	78.1907	72.441	209.979
SIG0.1	transcript465	951.697	1387.78	561.088	1106.71	1193.43	1106.71	1106.71	5814.85
SIG0.1	transcript466	2352.88	5000.97	1876.49	2023.47	1193.43	2537.16	1193.43	5000.97
SIG0.1	transcript467	284.222	244.308	244.308	414.778	306.552	447.329	72.441	91.0759
SIG0.1	transcript468	758.884	263.513	758.884	758.884	652.545	482.429	209.979	652.545
SIG0.1	transcript469	482.429	561.088	1026.28	482.429	284.222	284.222	194.661	209.979
SIG0.1	transcript470	263.513	818.376	482.429	605.094	482.429	1026.28	1876.49	1193.43
SIG0.1	transcript471	19.3906	22.7084	6.6536	20.987	11.9723	16.5372	6.0979	2.09768
SIG0.1	transcript472	1.87277	1.87277	4.25033	7.89892	2.3402	2.88368	3.5156	6.0979
SIG0.1	transcript473	4.25033	11.0304	1.87277	3.5156	2.88368	2.6017	5.58255	0.970706
SIG0.1	transcript474	91.0759	98.2845	106.058	91.0759	98.2845	209.979	84.3906	226.497
SIG0.1	transcript475	9.34686	3.5156	9.34686	16.5372	19.3906	26.566	12.9879	3.5156
SIG0.1	transcript476	155.062	209.979	263.513	414.778	284.222	882.525	284.222	263.513
SIG0.1	transcript477	1193.43	652.545	1026.28	1740.17	1613.75	758.884	1026.28	818.376
SIG0.1	transcript478	36.2663	45.7223	24.5645	67.1087	39.1839	36.2663	24.5645	31.0513
SIG0.1	transcript479	284.222	414.778	818.376	284.222	758.884	605.094	209.979	84.3906
SIG0.1	transcript480	882.525	482.429	951.697	1740.17	652.545	758.884	244.308	1740.17
SIG0.1	transcript481	33.5606	22.7084	72.441	62.1636	57.5776	49.3802	106.058	91.0759
SIG0.1	transcript482	284.222	91.0759	62.1636	123.477	84.3906	67.1087	263.513	384.59
SIG0.1	transcript483	57.5776	26.566	53.3245	62.1636	106.058	49.3802	84.3906	72.441
SIG0.1	transcript484	72.441	78.1907	133.222	98.2845	91.0759	62.1636	39.1839	28.7241
SIG0.1	transcript485	143.731	67.1087	53.3245	39.1839	31.0513	263.513	53.3245	98.2845
SIG0.1	transcript486	106.058	180.455	57.5776	45.7223	39.1839	26.566	84.3906	36.2663
SIG0.1	transcript487	6.6536	11.9723	2.88368	6.0979	17.9101	24.5645	7.89892	1.87277
SIG0.1	transcript488	3698.97	2537.16	1876.49	1876.49	2537.16	758.884	482.429	3181.2
SIG0.1	transcript489	62.1636	24.5645	84.3906	57.5776	180.455	62.1636	106.058	356.594
SIG0.1	transcript490	263.513	226.497	561.088	758.884	758.884	520.277	284.222	1876.49
SIG0.1	transcript491	263.513	194.661	520.277	882.525	482.429	84.3906	561.088	1106.71
SIG0.1	transcript492	114.439	123.477	98.2845	91.0759	78.1907	123.477	49.3802	882.525
SIG0.1	transcript493	20.987	26.566	62.1636	20.987	36.2663	106.058	28.7241	42.33
SIG0.1	transcript494	4.25033	7.89892	62.1636	45.7223	11.0304	16.5372	42.33	10.1569
SIG0.1	transcript495	263.513	98.2845	26.566	33.5606	11.0304	36.2663	49.3802	194.661
SIG0.1	transcript496	10.1569	12.9879	39.1839	26.566	20.987	106.058	15.2638	36.2663
SIG0.1	transcript497	330.63	123.477	167.28	167.28	155.062	284.222	167.28	123.477
SIG0.1	transcript498	1.12499	4.66138	1.87277	0.694924	1.66419	0.571863	0.970706	1.47075
SIG0.1	transcript499	45.7223	53.3245	10.1569	10.1569	12.9879	15.2638	42.33	98.2845
SIG0.5	transcript0	561.088	204.744	136.637	136.637	1254.99	277.144	49.3802	123.477
SIG0.5	transcript1	44.563	29.4804	21.5465	54.7067	250.549	17.4409	21.5465	32.703
SIG0.5	transcript2	758.884	204.744	12.6408	111.575	54.7067	414.778	414.778	185.071
SIG0.5	transcript3	758.884	250.549	414.778	1696.97	758.884	54.7067	28317.1	6270.17
SIG0.5	transcript4	1387.78	306.552	4637.8	4194.25	2537.16	185.071	458.736	67.1087
SIG0.5	transcript5	277.144	60.5964	4194.25	2805.51	458.736	1387.78	375.022	226.497
SIG0.5	transcript6	19.3906	36.2663	23.9302	36.2663	19.3906	561.088	1134.89	1696.97
SIG0.5	transcript7	561.088	277.144	74.3096	74.3096	151.189	9373.31	204.744	250.549
SIG0.5	transcript8	5.10462	6.46369	3.5156	5.10462	1.23451	10.1569	1.02085	151.189
SIG0.5	transcript9	339.068	44.563	561.088	758.884	620.515	167.28	18943.1	758.884
SIG0.5	transcript10	167.28	414.778	226.497	226.497	100.811	1254.99	277.144	151.189
SIG0.5	transcript11	277.144	29.4804	2294.47	839.224	561.088	226.497	306.552	40.2064
SIG0.5	transcript12	185.071	82.2718	167.28	54.7067	54.7067	49.3802	151.189	10.1569
SIG0.5	transcript13	12672.1	14012.0	51753.7	15493.5	38282.1	7666.33	928.058	20946.0
SIG0.5	transcript14	3.99302	2.69335	8.12534	12.6408	15.6777	0.0	4.52091	0.494826
SIG0.5	transcript15	339.068	2294.47	928.058	2074.98	339.068	839.224	4194.25	1387.78
SIG0.5	transcript16	4.52091	2.69335	36.2663	7.2528	2.02082	6.46369	2.69335	7.2528
SIG0.5	transcript17	14.083	32.703	74.3096	67.1087	29.4804	10.1569	14.083	36.2663
SIG0.5	transcript18	6270.17	1026.28	2805.51	12672.1	2805.51	5128.24	375.022	458.736
SIG0.5	transcript19	91.0759	49.3802	1134.89	1026.28	1134.89	4194.25	44.563	250.549
SIG0.5	transcript20	3.99302	3.99302	19.3906	74.3096	123.477	82.2718	29.4804	5.75004
SIG0.5	transcript21	0.105726	3.99302	0.494826	1.47075	2.02082	12.6408	1.23451	6.46369
SIG0.5	transcript22	458.736	339.068	136.637	54.7067	67.1087	250.549	839.224	306.552
SIG0.5	transcript23	60.5964	226.497	100.811	111.575	167.28	15.6777	1696.97	1534.61
SIG0.5	transcript24	0.827621	0.827621	0.494826	0.827621	2.69335	4.52091	10.1569	0.652869
SIG0.5	transcript25	74.3096	375.022	167.28	839.224	1387.78	54.7067	2805.51	12.6408
SIG0.5	transcript26	1.47075	3.08383	19.3906	17.4409	40.2064	60.5964	375.022	44.563
SIG0.5	transcript27	2.02082	7.2528	40.2064	167.28	21.5465	7.2528	226.497	3102.24
SIG0.5	transcript28	1254.99	91.0759	1534.61	3430.33	339.068	1254.99	758.884	620.515
SIG0.5	transcript29	839.224	2805.51	11460.3	2294.47	3793.11	250.549	2294.47	339.068
SIG0.5	transcript30	458.736	151.189	54.7067	91.0759	91.0759	686.226	167.28	12.6408
SIG0.5	transcript31	375.022	3102.24	2074.98	1134.89	1254.99	5128.24	758.884	1534.61
SIG0.5	transcript32	5128.24	1134.89	928.058	620.515	3430.33	1876.49	167.28	17131.7
SIG0.5	transcript33	0.105726	2.69335	0.105726	6.46369	32.703	29.4804	0.0	26.566
SIG0.5	transcript34	1534.61	2074.98	1134.89	4194.25	928.058	5670.54	74.3096	60.5964
SIG0.5	transcript35	620.515	928.058	458.736	686.226	507.343	277.144	7666.33	25609.4
SIG0.5	transcript36	10.1569	74.3096	7.2528	15.6777	1.73198	3.08383	7.2528	3.5156
SIG0.5	transcript37	0.652869	0.105726	0.652869	1.23451	1.47075	21.5465	19.3906	9.09013
SIG0.5	transcript38	82.2718	306.552	44.563	60.5964	151.189	339.068	250.549	1254.99
SIG0.5	transcript39	23.9302	44.563	19.3906	339.068	29.4804	49.3802	17.4409	12.6408
SIG0.5	transcript40	277.144	167.28	1534.61	3430.33	686.226	226.497	1026.28	561.088
SIG0.5	transcript41	14.083	32.703	0.105726	2.69335	0.0	5.75004	111.575	82.2718
SIG0.5	transcript42	44.563	123.477	414.778	758.884	250.549	1696.97	277.144	167.28
SIG0.5	transcript43	111.575	54.7067	17.4409	67.1087	277.144	15.6777	29.4804	0.351895
SIG0.5	transcript44	620.515	306.552	74.3096	458.736	151.189	204.744	758.884	839.224
SIG0.5	transcript45	5128.24	2294.47	2537.16	2294.47	686.226	5670.54	839.224	1534.61
SIG0.5	transcript46	12.6408	686.226	185.071	507.343	1026.28	1254.99	54.7067	277.144
SIG0.5	transcript47	1026.28	2294.47	839.224	758.884	6270.17	3430.33	25609.4	20946.0
SIG0.5	transcript48	49.3802	40.2064	226.497	185.071	226.497	277.144	67.1087	686.226
SIG0.5	transcript49	839.224	2537.16	507.343	1134.89	136.637	136.637	60.5964	91.0759
SIG0.5	transcript50	204.744	136.637	74.3096	306.552	620.515	5670.54	507.343	44.563
SIG0.5	transcript51	54.7067	21.5465	1.73198	6.46369	3.08383	12.6408	136.637	5.10462
SIG0.5	transcript52	1254.99	1696.97	1026.28	1534.61	686.226	2805.51	375.022	23.9302
SIG0.5	transcript53	5128.24	306.552	306.552	1387.78	7666.33	3430.33	226.497	5128.24
SIG0.5	transcript54	507.343	2805.51	2537.16	4194.25	1534.61	375.022	928.058	839.224
SIG0.5	transcript55	21.5465	4.52091	2.3402	4.52091	0.222631	0.494826	0.827621	0.652869
SIG0.5	transcript56	2805.51	620.515	4194.25	3430.33	12672.1	2537.16	2294.47	136.637
SIG0.5	transcript57	12.6408	14.083	151.189	250.549	67.1087	1387.78	185.071	10.1569
SIG0.5	transcript58	3.5156	1.23451	32.703	23.9302	9.09013	0.652869	1.47075	40.2064
SIG0.5	transcript59	123.477	54.7067	6.46369	23.9302	17.4409	26.566	185.071	40.2064
SIG0.5	transcript60	414.778	1134.89	507.343	758.884	458.736	100.811	17131.7	375.022
SIG0.5	transcript61	10.1569	36.2663	250.549	91.0759	49.3802	14.083	36.2663	100.811
SIG0.5	transcript62	7666.33	1876.49	758.884	204.744	204.744	111.575	620.515	151.189
SIG0.5	transcript63	60.5964	36.2663	277.144	458.736	167.28	32.703	123.477	21.5465
SIG0.5	transcript64	26.566	49.3802	60.5964	49.3802	40.2064	40.2064	758.884	14.083
SIG0.5	transcript65	60.5964	123.477	339.068	375.022	2074.98	15.6777	0.827621	74.3096
SIG0.5	transcript66	44.563	54.7067	15.6777	36.2663	2.69335	5.10462	1.73198	36.2663
SIG0.5	transcript67	277.144	54.7067	26.566	414.778	44.563	40.2064	82.2718	91.0759
SIG0.5	transcript68	123.477	561.088	100.811	414.778	758.884	185.071	1534.61	12672.1
SIG0.5	transcript69	167.28	29.4804	185.071	204.744	44.563	23.9302	17.4409	91.0759
SIG0.5	transcript70	151.189	111.575	458.736	82.2718	82.2718	1254.99	1134.89	167.28
SIG0.5	transcript71	9373.31	1026.28	2805.51	6933.2	1534.61	6933.2	1387.78	2294.47
SIG0.5	transcript72	74.3096	21.5465	29.4804	32.703	7.2528	12.6408	375.022	8.12534
