# Simulated data set created 2023-06-07 14:47 (500 transcripts)	
# Root distribution: gamma:0.375:1600.0
# Tree: ((((sp1<1>,sp2<2>)<12>,(((sp3<3>,sp4<4>)<15>,sp5<5>)<14>,sp6<6>)<13>)<11>,sp7<7>)<10>,sp8<8>)<9>
# Sigma Tree: ((((sp1:2,sp2:2):2,(((sp3:2,sp4:2):2,sp5:2):2,sp6:1):1):1,sp7:1):1,sp8:1)
# The values in this file should reconstruct these four sigmas:
# Lungs: 0.5, 1.0
# Heart: 0.25, 2.1
DESC	GENE_ID	SAMPLETYPE	sp1	sp2	sp3	sp4	sp5	sp6	sp7	sp8
FourSigmas	transcript249	Lungs	19.3906	42.33	263.513	414.778	31.0513	91.0759	561.088	226.497
FourSigmas	transcript250	Lungs	482.429	306.552	652.545	263.513	1613.75	306.552	106.058	22.7084
FourSigmas	transcript251	Lungs	577423	69966	9856.42	15493.5	32924.7	2181.97	356.594	414.778
FourSigmas	transcript252	Lungs	1193.43	758.884	194.661	194.661	143.731	1026.28	67.1087	263.513
FourSigmas	transcript253	Lungs	11460.3	143.731	20946	3988.64	1193.43	1876.49	1193.43	3988.64
FourSigmas	transcript254	Lungs	106.058	67.1087	2181.97	758.884	414.778	561.088	26.566	4637.8
FourSigmas	transcript255	Lungs	10.1569	6.0979	194.661	263.513	91.0759	143.731	123.477	194.661
FourSigmas	transcript256	Lungs	3988.64	2537.16	6270.17	1876.49	9856.42	1876.49	13325.2	3988.64
FourSigmas	transcript257	Lungs	19.3906	22.7084	49.3802	42.33	652.545	38282.1	167.28	652.545
FourSigmas	transcript258	Lungs	561.088	42.33	1613.75	652.545	482.429	263.513	1026.28	19.3906
FourSigmas	transcript259	Lungs	5.10462	0.571863	10.1569	57.5776	167.28	16.5372	0	16.5372
FourSigmas	transcript260	Lungs	143.731	2537.16	2950.15	1876.49	57.5776	8476.97	8476.97	263.513
FourSigmas	transcript261	Lungs	7.2528	2.3402	2.3402	2.88368	0.827621	1.87277	0.16271	2.88368
FourSigmas	transcript262	Lungs	78.1907	5.10462	57.5776	19.3906	26.566	14.083	14.083	57.5776
FourSigmas	transcript263	Lungs	67.1087	26.566	31.0513	194.661	36.2663	194.661	882.525	78.1907
FourSigmas	transcript264	Lungs	31.0513	78.1907	10.1569	10.1569	123.477	5.10462	57.5776	0.351895
FourSigmas	transcript265	Lungs	167.28	57.5776	6.0979	0.16271	57.5776	31.0513	123.477	143.731
FourSigmas	transcript266	Lungs	78.1907	10.1569	8.59562	7.2528	26.566	26.566	4.25033	226.497
FourSigmas	transcript267	Lungs	4.25033	3.5156	0	1.87277	6.0979	0.571863	0	2.3402
FourSigmas	transcript268	Lungs	91.0759	78.1907	78.1907	78.1907	91.0759	758.884	482.429	91.0759
FourSigmas	transcript269	Lungs	194.661	263.513	1.47075	11.9723	0.16271	19.3906	11.9723	2.88368
FourSigmas	transcript270	Lungs	11.9723	6.0979	482.429	2950.15	482.429	3988.64	414.778	226.497
FourSigmas	transcript271	Lungs	482.429	2.3402	882.525	143.731	49.3802	1876.49	226.497	652.545
FourSigmas	transcript272	Lungs	482.429	356.594	3988.64	306.552	2537.16	1876.49	306.552	2950.15
FourSigmas	transcript273	Lungs	2950.15	11460.3	20946	18014.6	4637.8	1613.75	4637.8	28317.1
FourSigmas	transcript274	Lungs	8.59562	7.2528	1.87277	0.571863	8.59562	10.1569	5.10462	78.1907
FourSigmas	transcript275	Lungs	143.731	1.47075	1876.49	758.884	758.884	22.7084	263.513	2537.16
FourSigmas	transcript276	Lungs	26.566	16.5372	91.0759	143.731	22.7084	49.3802	10.1569	26.566
FourSigmas	transcript277	Lungs	49.3802	42.33	19.3906	22.7084	10.1569	57.5776	3.5156	0.16271
FourSigmas	transcript278	Lungs	226.497	123.477	106.058	482.429	67.1087	1613.75	2950.15	2950.15
FourSigmas	transcript279	Lungs	57.5776	67.1087	8.59562	10.1569	3.5156	6.0979	2.3402	7.2528
FourSigmas	transcript280	Lungs	20946	414.778	652.545	16.5372	143.731	2181.97	9856.42	2950.15
FourSigmas	transcript281	Lungs	106.058	482.429	652.545	758.884	20946	13325.2	106.058	123.477
FourSigmas	transcript282	Lungs	123.477	194.661	167.28	652.545	226.497	482.429	91.0759	482.429
FourSigmas	transcript283	Lungs	4.25033	167.28	15493.5	7290.56	3430.33	167.28	18014.6	1026.28
FourSigmas	transcript284	Lungs	0	19.3906	0.827621	7.2528	2.3402	19.3906	1.47075	22.7084
FourSigmas	transcript285	Lungs	414.778	414.778	3988.64	3430.33	882.525	3430.33	306.552	2181.97
FourSigmas	transcript286	Lungs	57.5776	11.9723	16.5372	26.566	1.47075	6.0979	2.3402	0.827621
FourSigmas	transcript287	Lungs	106.058	2181.97	2181.97	143.731	26.566	143.731	6270.17	226.497
FourSigmas	transcript288	Lungs	67.1087	42.33	19.3906	22.7084	3.5156	36.2663	67.1087	194.661
FourSigmas	transcript289	Lungs	1193.43	1876.49	13325.2	6270.17	1026.28	356.594	356.594	306.552
FourSigmas	transcript290	Lungs	11.9723	6.0979	0.16271	6.0979	3.5156	0.571863	5.10462	7.2528
FourSigmas	transcript291	Lungs	22.7084	31.0513	5392.58	5392.58	7290.56	143.731	3.5156	167.28
FourSigmas	transcript292	Lungs	67.1087	1387.78	2181.97	123.477	226.497	414.778	32924.7	123.477
FourSigmas	transcript293	Lungs	652.545	5392.58	3988.64	1193.43	758.884	42.33	91.0759	7.2528
FourSigmas	transcript294	Lungs	36.2663	42.33	13325.2	2950.15	758.884	2181.97	1387.78	67.1087
FourSigmas	transcript295	Lungs	4.25033	0.351895	26.566	14.083	356.594	0.571863	123.477	167.28
FourSigmas	transcript296	Lungs	2181.97	24354.2	69966	200998	51753.7	315942	2181.97	3430.33
FourSigmas	transcript297	Lungs	2950.15	5392.58	13325.2	44511.2	13325.2	18014.6	20946	3988.64
FourSigmas	transcript298	Lungs	26.566	0.351895	2.3402	26.566	3.5156	0	2.88368	26.566
FourSigmas	transcript299	Lungs	306.552	1026.28	18014.6	11460.3	5392.58	1026.28	482.429	4637.8
FourSigmas	transcript300	Lungs	167.28	7290.56	94587.1	20946	5392.58	561.088	758.884	8476.97
FourSigmas	transcript301	Lungs	6270.17	1613.75	1613.75	20946	8476.97	2181.97	1193.43	1876.49
FourSigmas	transcript302	Lungs	2.88368	0.16271	7.2528	19.3906	4.25033	0.827621	0	10.1569
FourSigmas	transcript303	Lungs	57.5776	36.2663	356.594	106.058	67.1087	5.10462	67.1087	26.566
FourSigmas	transcript304	Lungs	263.513	194.661	758.884	882.525	3988.64	226.497	306.552	482.429
FourSigmas	transcript305	Lungs	561.088	3430.33	356.594	1387.78	5392.58	1613.75	4637.8	3988.64
FourSigmas	transcript306	Lungs	3430.33	42.33	2181.97	1026.28	758.884	561.088	8.59562	123.477
FourSigmas	transcript307	Lungs	194.661	1613.75	15493.5	11460.3	9856.42	263.513	561.088	194.661
FourSigmas	transcript308	Lungs	482.429	91.0759	758.884	356.594	263.513	67.1087	1193.43	1193.43
FourSigmas	transcript309	Lungs	1613.75	32924.7	2537.16	5392.58	758.884	1613.75	22.7084	1876.49
FourSigmas	transcript310	Lungs	6270.17	1387.78	6270.17	200998	4637.8	2537.16	1193.43	226.497
FourSigmas	transcript311	Lungs	22.7084	10.1569	0.351895	0.827621	91.0759	26.566	0.351895	11.9723
FourSigmas	transcript312	Lungs	67.1087	16.5372	263.513	561.088	758.884	2181.97	1387.78	194.661
FourSigmas	transcript313	Lungs	8476.97	18014.6	8476.97	3430.33	18014.6	2950.15	561.088	2181.97
FourSigmas	transcript314	Lungs	11.9723	0.827621	7.2528	0.16271	31.0513	2.88368	0	22.7084
FourSigmas	transcript315	Lungs	143.731	36.2663	91.0759	226.497	7.2528	31.0513	143.731	1613.75
FourSigmas	transcript316	Lungs	94587.1	109978	882.525	2537.16	356.594	6270.17	15493.5	2950.15
FourSigmas	transcript317	Lungs	19.3906	4.25033	356.594	91.0759	482.429	42.33	1613.75	2537.16
FourSigmas	transcript318	Lungs	11.9723	0.827621	263.513	91.0759	13325.2	482.429	123.477	78.1907
FourSigmas	transcript319	Lungs	7.2528	0	10.1569	6.0979	5.10462	6.0979	4.25033	10.1569
FourSigmas	transcript320	Lungs	123.477	306.552	482.429	882.525	226.497	194.661	306.552	5392.58
FourSigmas	transcript321	Lungs	4637.8	3430.33	9856.42	4637.8	4637.8	482.429	24354.2	1026.28
FourSigmas	transcript322	Lungs	22.7084	0	57.5776	1.12499	0.351895	5.10462	2.88368	0
FourSigmas	transcript323	Lungs	7290.56	6270.17	194.661	26.566	14.083	226.497	78.1907	143.731
FourSigmas	transcript324	Lungs	356.594	882.525	36.2663	49.3802	652.545	1026.28	4637.8	652.545
FourSigmas	transcript325	Lungs	8476.97	20946	8476.97	28317.1	8476.97	7290.56	652.545	78.1907
FourSigmas	transcript326	Lungs	16.5372	26.566	0.16271	2.88368	0.827621	4.25033	22.7084	6.0979
FourSigmas	transcript327	Lungs	263.513	652.545	194.661	3988.64	49.3802	194.661	758.884	482.429
FourSigmas	transcript328	Lungs	306.552	26.566	226.497	882.525	6270.17	1613.75	2537.16	8476.97
FourSigmas	transcript329	Lungs	0.351895	2.3402	1.12499	0.571863	10.1569	1.47075	31.0513	2.3402
FourSigmas	transcript330	Lungs	2537.16	1613.75	13325.2	7290.56	20946	9856.42	263.513	758.884
FourSigmas	transcript331	Lungs	167.28	7290.56	414.778	882.525	123.477	1876.49	561.088	356.594
FourSigmas	transcript332	Lungs	0.16271	57.5776	6.0979	6.0979	0	7.2528	0.571863	1.47075
FourSigmas	transcript333	Lungs	11.9723	42.33	226.497	67.1087	7.2528	19.3906	306.552	2181.97
FourSigmas	transcript334	Lungs	1613.75	561.088	561.088	194.661	78.1907	10.1569	106.058	143.731
FourSigmas	transcript335	Lungs	172870	7290.56	28317.1	32924.7	9856.42	8476.97	94587.1	2537.16
FourSigmas	transcript336	Lungs	1026.28	561.088	356.594	2181.97	758.884	7290.56	78.1907	49.3802
FourSigmas	transcript337	Lungs	1387.78	2537.16	19.3906	36.2663	306.552	36.2663	758.884	91.0759
FourSigmas	transcript338	Lungs	3988.64	6270.17	306.552	194.661	42.33	1026.28	882.525	78.1907
FourSigmas	transcript339	Lungs	78.1907	19.3906	4637.8	561.088	1876.49	3988.64	1026.28	3988.64
FourSigmas	transcript340	Lungs	67.1087	67.1087	143.731	78.1907	306.552	306.552	1387.78	10.1569
FourSigmas	transcript341	Lungs	15493.5	1026.28	1026.28	561.088	561.088	652.545	1026.28	2181.97
FourSigmas	transcript342	Lungs	6.0979	26.566	263.513	57.5776	2.3402	2.3402	49.3802	143.731
FourSigmas	transcript343	Lungs	1387.78	1613.75	32924.7	18014.6	1026.28	2181.97	652.545	42.33
FourSigmas	transcript344	Lungs	1026.28	1876.49	3430.33	2181.97	1876.49	67.1087	1026.28	3430.33
FourSigmas	transcript345	Lungs	306.552	194.661	167.28	91.0759	1387.78	414.778	106.058	2537.16
FourSigmas	transcript346	Lungs	194.661	22.7084	19.3906	2.3402	3.5156	106.058	26.566	78.1907
FourSigmas	transcript347	Lungs	1026.28	6270.17	306.552	1876.49	67.1087	78.1907	1387.78	167.28
FourSigmas	transcript348	Lungs	16.5372	26.566	1.87277	0.16271	2.3402	26.566	14.083	1026.28
FourSigmas	transcript349	Lungs	7.2528	5.10462	1.12499	0	0	0.351895	5.10462	14.083
FourSigmas	transcript350	Lungs	1387.78	482.429	482.429	9856.42	1613.75	263.513	31.0513	1876.49
FourSigmas	transcript351	Lungs	57.5776	57.5776	3988.64	5392.58	18014.6	2537.16	11460.3	758.884
FourSigmas	transcript352	Lungs	67.1087	2181.97	8.59562	306.552	356.594	16.5372	263.513	49.3802
FourSigmas	transcript353	Lungs	414.778	652.545	8476.97	1387.78	2950.15	13325.2	69966	5392.58
FourSigmas	transcript354	Lungs	0.351895	8.59562	0.571863	3.5156	3.5156	8.59562	0.827621	2.88368
FourSigmas	transcript355	Lungs	60174.8	2950.15	20946	18014.6	38282.1	8476.97	11460.3	15493.5
FourSigmas	transcript356	Lungs	91.0759	226.497	78.1907	2.3402	226.497	306.552	42.33	5.10462
FourSigmas	transcript357	Lungs	306.552	143.731	194.661	167.28	3430.33	356.594	1613.75	36.2663
FourSigmas	transcript358	Lungs	0.827621	4.25033	0.351895	0.827621	3.5156	1.12499	14.083	106.058
FourSigmas	transcript359	Lungs	19.3906	31.0513	2181.97	306.552	652.545	20946	306.552	263.513
FourSigmas	transcript360	Lungs	2537.16	13325.2	2181.97	2181.97	4637.8	3430.33	106.058	882.525
FourSigmas	transcript361	Lungs	2.3402	8.59562	78.1907	91.0759	6.0979	31.0513	31.0513	1.12499
FourSigmas	transcript362	Lungs	78.1907	78.1907	57.5776	22.7084	356.594	31.0513	414.778	31.0513
FourSigmas	transcript363	Lungs	5.10462	91.0759	561.088	1026.28	11460.3	561.088	3988.64	3430.33
FourSigmas	transcript364	Lungs	3.5156	3.5156	0.571863	0.571863	8.59562	2.3402	0.16271	194.661
FourSigmas	transcript365	Lungs	13325.2	38282.1	38282.1	13325.2	11460.3	7290.56	7290.56	2950.15
FourSigmas	transcript366	Lungs	2.88368	0.351895	1.47075	8.59562	4.25033	1.87277	123.477	561.088
FourSigmas	transcript367	Lungs	1.87277	0.16271	91.0759	8.59562	7.2528	2.3402	0	11.9723
FourSigmas	transcript368	Lungs	143.731	3988.64	414.778	758.884	8476.97	20946	2950.15	11460.3
FourSigmas	transcript369	Lungs	42.33	1876.49	1876.49	226.497	8476.97	1193.43	11460.3	2950.15
FourSigmas	transcript370	Lungs	1.87277	0.16271	2.3402	0.827621	2.88368	1.12499	16.5372	2.3402
FourSigmas	transcript371	Lungs	20946	1026.28	51753.7	69966	9856.42	13325.2	263.513	67.1087
FourSigmas	transcript372	Lungs	0.351895	14.083	19.3906	1.47075	0.351895	6.0979	14.083	5.10462
FourSigmas	transcript373	Lungs	5.10462	1.47075	49.3802	143.731	22.7084	1.87277	31.0513	26.566
FourSigmas	transcript374	Lungs	19.3906	26.566	31.0513	6.0979	57.5776	14.083	22.7084	7290.56
FourSigmas	transcript375	Lungs	1.12499	3.5156	0.827621	1.12499	5.10462	49.3802	0.351895	6.0979
FourSigmas	transcript376	Lungs	2181.97	167.28	1613.75	1876.49	882.525	1613.75	6270.17	67.1087
FourSigmas	transcript377	Lungs	3.5156	0.351895	106.058	356.594	78.1907	167.28	758.884	16.5372
FourSigmas	transcript378	Lungs	194.661	482.429	414.778	106.058	143.731	356.594	123.477	482.429
FourSigmas	transcript379	Lungs	1387.78	1026.28	10.1569	123.477	49.3802	10.1569	226.497	356.594
FourSigmas	transcript380	Lungs	31.0513	14.083	67.1087	31.0513	2.3402	194.661	5.10462	1.87277
FourSigmas	transcript381	Lungs	42.33	882.525	49.3802	91.0759	49.3802	306.552	306.552	11460.3
FourSigmas	transcript382	Lungs	2950.15	226.497	2181.97	5392.58	143.731	652.545	106.058	414.778
FourSigmas	transcript383	Lungs	6.0979	16.5372	1876.49	2537.16	1193.43	226.497	167.28	31.0513
FourSigmas	transcript384	Lungs	758.884	16.5372	22.7084	14.083	11.9723	123.477	123.477	652.545
FourSigmas	transcript385	Lungs	8476.97	1387.78	24354.2	60174.8	28317.1	2950.15	15493.5	1613.75
FourSigmas	transcript386	Lungs	22.7084	31.0513	11.9723	2.88368	31.0513	31.0513	26.566	78.1907
FourSigmas	transcript387	Lungs	38282.1	367349	1193.43	226.497	11460.3	561.088	44511.2	18014.6
FourSigmas	transcript388	Lungs	194.661	6270.17	2950.15	11460.3	414.778	3988.64	1613.75	143.731
FourSigmas	transcript389	Lungs	3.5156	5.10462	0.571863	0	10.1569	0.827621	0.571863	4.25033
FourSigmas	transcript390	Lungs	8476.97	263.513	263.513	123.477	36.2663	106.058	1387.78	1193.43
FourSigmas	transcript391	Lungs	14.083	11.9723	0	1.12499	4.25033	7.2528	194.661	11.9723
FourSigmas	transcript392	Lungs	167.28	1026.28	758.884	167.28	2950.15	226.497	263.513	67.1087
FourSigmas	transcript393	Lungs	652.545	78.1907	16.5372	2.3402	4.25033	8.59562	2.88368	11.9723
FourSigmas	transcript394	Lungs	2.88368	1.47075	4.25033	14.083	3.5156	2.88368	11.9723	78.1907
FourSigmas	transcript395	Lungs	0.827621	5.10462	36.2663	26.566	5.10462	0.16271	0.16271	1.47075
FourSigmas	transcript396	Lungs	758.884	22.7084	8476.97	3430.33	3988.64	758.884	1193.43	106.058
FourSigmas	transcript397	Lungs	57.5776	8476.97	306.552	91.0759	652.545	226.497	78.1907	306.552
FourSigmas	transcript398	Lungs	78.1907	482.429	2537.16	306.552	123.477	263.513	356.594	143.731
FourSigmas	transcript399	Lungs	2181.97	6270.17	4637.8	2950.15	5392.58	652.545	24354.2	4637.8
FourSigmas	transcript400	Lungs	1.87277	19.3906	1.12499	2.88368	26.566	7.2528	19.3906	0.16271
FourSigmas	transcript401	Lungs	2.3402	1.47075	36.2663	26.566	19.3906	0	0.571863	1.12499
FourSigmas	transcript402	Lungs	482.429	3430.33	49.3802	57.5776	22.7084	167.28	1026.28	652.545
FourSigmas	transcript403	Lungs	1026.28	882.525	8.59562	19.3906	194.661	57.5776	78.1907	482.429
FourSigmas	transcript404	Lungs	11460.3	6270.17	127872	32924.7	271729	652.545	7290.56	9856.42
FourSigmas	transcript405	Lungs	67.1087	36.2663	2950.15	356.594	758.884	2181.97	8.59562	78.1907
FourSigmas	transcript406	Lungs	1.47075	5.10462	8.59562	19.3906	3.5156	42.33	57.5776	1.87277
FourSigmas	transcript407	Lungs	0.16271	78.1907	42.33	91.0759	78.1907	36.2663	22.7084	5.10462
FourSigmas	transcript408	Lungs	5.10462	3.5156	22.7084	3.5156	143.731	26.566	0.16271	5.10462
FourSigmas	transcript409	Lungs	7290.56	167.28	2537.16	15493.5	414.778	882.525	6270.17	167.28
FourSigmas	transcript410	Lungs	758.884	2537.16	1026.28	1387.78	1193.43	7290.56	3988.64	263.513
FourSigmas	transcript411	Lungs	3430.33	5392.58	78.1907	91.0759	123.477	1613.75	306.552	91.0759
FourSigmas	transcript412	Lungs	9856.42	42.33	758.884	2181.97	1387.78	123.477	143.731	91.0759
FourSigmas	transcript413	Lungs	561.088	19.3906	91.0759	49.3802	356.594	123.477	57.5776	882.525
FourSigmas	transcript414	Lungs	31.0513	36.2663	14.083	10.1569	10.1569	3.5156	0.351895	0.16271
FourSigmas	transcript415	Lungs	11.9723	11.9723	7.2528	36.2663	194.661	167.28	42.33	263.513
FourSigmas	transcript416	Lungs	4.25033	42.33	11.9723	19.3906	3.5156	7.2528	14.083	16.5372
FourSigmas	transcript417	Lungs	42.33	22.7084	263.513	1613.75	8476.97	3988.64	1613.75	1613.75
FourSigmas	transcript418	Lungs	106.058	2.88368	482.429	356.594	414.778	31.0513	16.5372	14.083
FourSigmas	transcript419	Lungs	226.497	882.525	2950.15	1876.49	882.525	414.778	2181.97	263.513
FourSigmas	transcript420	Lungs	67.1087	10.1569	10.1569	26.566	5.10462	3.5156	1.87277	19.3906
FourSigmas	transcript421	Lungs	22.7084	36.2663	758.884	1193.43	91.0759	67.1087	106.058	652.545
FourSigmas	transcript422	Lungs	7.2528	0.827621	0	5.10462	0.16271	3.5156	2.88368	0.351895
FourSigmas	transcript423	Lungs	414.778	5392.58	1387.78	263.513	143.731	882.525	482.429	1193.43
FourSigmas	transcript424	Lungs	0.827621	26.566	42.33	67.1087	14.083	2.3402	3.5156	78.1907
FourSigmas	transcript425	Lungs	7.2528	49.3802	2.88368	2.88368	57.5776	652.545	36.2663	652.545
FourSigmas	transcript426	Lungs	31.0513	10.1569	194.661	226.497	882.525	106.058	49.3802	57.5776
FourSigmas	transcript427	Lungs	5392.58	6270.17	3430.33	3430.33	51753.7	9856.42	561.088	38282.1
FourSigmas	transcript428	Lungs	882.525	143.731	414.778	1026.28	1876.49	36.2663	22.7084	14.083
FourSigmas	transcript429	Lungs	36.2663	5.10462	0.16271	0.16271	2.88368	31.0513	42.33	4.25033
FourSigmas	transcript430	Lungs	2.3402	16.5372	14.083	1.87277	14.083	22.7084	3.5156	49.3802
FourSigmas	transcript431	Lungs	882.525	1876.49	36.2663	2.88368	49.3802	561.088	1026.28	3430.33
FourSigmas	transcript432	Lungs	1387.78	758.884	3430.33	652.545	3430.33	123.477	263.513	42.33
FourSigmas	transcript433	Lungs	1193.43	1876.49	758.884	57.5776	194.661	78.1907	194.661	1026.28
FourSigmas	transcript434	Lungs	14.083	2.88368	2.3402	22.7084	11.9723	2.3402	3.5156	0.351895
FourSigmas	transcript435	Lungs	22.7084	1.12499	5.10462	6.0979	0	1.12499	0	14.083
FourSigmas	transcript436	Lungs	4637.8	13325.2	91.0759	356.594	1193.43	758.884	882.525	7290.56
FourSigmas	transcript437	Lungs	2537.16	1193.43	356.594	482.429	57.5776	143.731	1876.49	414.778
FourSigmas	transcript438	Lungs	1.12499	36.2663	1.87277	4.25033	31.0513	4.25033	16.5372	19.3906
FourSigmas	transcript439	Lungs	194.661	9856.42	15493.5	94587.1	8476.97	758.884	49.3802	226.497
FourSigmas	transcript440	Lungs	306.552	1193.43	6270.17	2181.97	5392.58	263.513	194.661	561.088
FourSigmas	transcript441	Lungs	226.497	652.545	7.2528	26.566	16.5372	14.083	1026.28	26.566
FourSigmas	transcript442	Lungs	172870	233703	561.088	1387.78	1193.43	11460.3	20946	3430.33
FourSigmas	transcript443	Lungs	1.87277	16.5372	0.571863	0	22.7084	143.731	758.884	78.1907
FourSigmas	transcript444	Lungs	758.884	16.5372	67.1087	226.497	11.9723	10.1569	16.5372	143.731
FourSigmas	transcript445	Lungs	8476.97	1193.43	226.497	22.7084	167.28	123.477	78.1907	10.1569
FourSigmas	transcript446	Lungs	143.731	306.552	226.497	263.513	123.477	42.33	57.5776	2.88368
FourSigmas	transcript447	Lungs	36.2663	22.7084	16.5372	49.3802	36.2663	194.661	31.0513	1.87277
FourSigmas	transcript448	Lungs	414.778	6270.17	51753.7	2181.97	226.497	882.525	123.477	6270.17
FourSigmas	transcript449	Lungs	0.16271	0.827621	11.9723	36.2663	67.1087	2.88368	0.16271	4.25033
FourSigmas	transcript450	Lungs	482.429	1026.28	3988.64	882.525	143.731	1387.78	123.477	758.884
FourSigmas	transcript451	Lungs	8.59562	49.3802	57.5776	22.7084	1.47075	10.1569	26.566	882.525
FourSigmas	transcript452	Lungs	263.513	2181.97	356.594	1026.28	7290.56	561.088	306.552	482.429
FourSigmas	transcript453	Lungs	758.884	652.545	561.088	226.497	167.28	263.513	652.545	91.0759
FourSigmas	transcript454	Lungs	143.731	106.058	226.497	91.0759	414.778	2950.15	263.513	356.594
FourSigmas	transcript455	Lungs	652.545	882.525	882.525	3430.33	9856.42	2537.16	1613.75	38282.1
FourSigmas	transcript456	Lungs	1.47075	0.16271	3.5156	0.351895	3.5156	0	0.16271	31.0513
FourSigmas	transcript457	Lungs	123.477	14.083	306.552	106.058	78.1907	123.477	143.731	14.083
FourSigmas	transcript458	Lungs	14.083	11.9723	78.1907	78.1907	123.477	123.477	1387.78	6270.17
FourSigmas	transcript459	Lungs	7.2528	5.10462	2.88368	36.2663	16.5372	42.33	7.2528	6.0979
FourSigmas	transcript460	Lungs	11.9723	31.0513	1193.43	882.525	306.552	31.0513	2181.97	3430.33
FourSigmas	transcript461	Lungs	1.87277	26.566	16.5372	57.5776	7.2528	91.0759	91.0759	19.3906
FourSigmas	transcript462	Lungs	4637.8	482.429	7290.56	5392.58	1613.75	1876.49	1613.75	67.1087
FourSigmas	transcript463	Lungs	8.59562	7.2528	414.778	67.1087	14.083	6.0979	194.661	49.3802
FourSigmas	transcript464	Lungs	482.429	2537.16	11460.3	3988.64	8476.97	482.429	38282.1	13325.2
FourSigmas	transcript465	Lungs	167.28	263.513	1613.75	6270.17	356.594	758.884	194.661	356.594
FourSigmas	transcript466	Lungs	3988.64	4637.8	20946	18014.6	882.525	9856.42	306.552	2181.97
FourSigmas	transcript467	Lungs	561.088	16.5372	123.477	143.731	143.731	91.0759	8.59562	49.3802
FourSigmas	transcript468	Lungs	414.778	226.497	306.552	91.0759	561.088	106.058	482.429	882.525
FourSigmas	transcript469	Lungs	0.571863	1.87277	16.5372	42.33	5.10462	4.25033	1.47075	0.571863
FourSigmas	transcript470	Lungs	26.566	194.661	19.3906	22.7084	226.497	36.2663	167.28	1193.43
FourSigmas	transcript471	Lungs	263.513	123.477	414.778	263.513	26.566	194.661	6.0979	16.5372
FourSigmas	transcript472	Lungs	14.083	22.7084	2.3402	0.571863	42.33	1.47075	31.0513	106.058
FourSigmas	transcript473	Lungs	482.429	1026.28	7.2528	22.7084	3.5156	263.513	561.088	561.088
FourSigmas	transcript474	Lungs	57.5776	356.594	5392.58	6270.17	306.552	758.884	1613.75	306.552
FourSigmas	transcript475	Lungs	194.661	1876.49	143.731	167.28	1193.43	19.3906	6.0979	194.661
FourSigmas	transcript476	Lungs	36.2663	1193.43	57.5776	57.5776	6.0979	31.0513	7.2528	482.429
FourSigmas	transcript477	Lungs	2950.15	167.28	482.429	226.497	263.513	652.545	306.552	38282.1
FourSigmas	transcript478	Lungs	49.3802	306.552	652.545	882.525	758.884	2181.97	3430.33	1026.28
FourSigmas	transcript479	Lungs	652.545	78.1907	167.28	67.1087	1387.78	143.731	123.477	1026.28
FourSigmas	transcript480	Lungs	16.5372	57.5776	57.5776	123.477	11.9723	57.5776	36.2663	106.058
FourSigmas	transcript481	Lungs	561.088	167.28	36.2663	14.083	36.2663	226.497	91.0759	22.7084
FourSigmas	transcript482	Lungs	49.3802	2.3402	0.571863	0.571863	0	0.571863	1.12499	0.827621
FourSigmas	transcript483	Lungs	49.3802	1387.78	123.477	306.552	24354.2	482.429	49.3802	652.545
FourSigmas	transcript484	Lungs	28317.1	24354.2	18014.6	5392.58	2950.15	15493.5	1026.28	67.1087
FourSigmas	transcript485	Lungs	1613.75	15493.5	143.731	263.513	758.884	306.552	226.497	5392.58
FourSigmas	transcript486	Lungs	1.12499	1.12499	3.5156	0.571863	16.5372	1.12499	0.571863	91.0759
FourSigmas	transcript487	Lungs	7290.56	3988.64	2950.15	1193.43	78.1907	226.497	31.0513	561.088
FourSigmas	transcript488	Lungs	1.12499	2.3402	2.3402	57.5776	2.88368	14.083	2.3402	16.5372
FourSigmas	transcript489	Lungs	2537.16	167.28	91.0759	26.566	123.477	414.778	5.10462	3988.64
FourSigmas	transcript490	Lungs	2950.15	28317.1	194.661	263.513	226.497	1193.43	28317.1	652.545
FourSigmas	transcript491	Lungs	758.884	91.0759	78.1907	106.058	167.28	263.513	263.513	561.088
FourSigmas	transcript492	Lungs	263.513	1026.28	11.9723	1.87277	0.16271	11.9723	57.5776	2950.15
FourSigmas	transcript493	Lungs	561.088	167.28	482.429	143.731	1876.49	78.1907	67.1087	57.5776
FourSigmas	transcript494	Lungs	14.083	31.0513	1876.49	143.731	106.058	4.25033	11.9723	4.25033
FourSigmas	transcript495	Lungs	22.7084	106.058	3.5156	36.2663	57.5776	36.2663	3.5156	5.10462
FourSigmas	transcript496	Lungs	26.566	67.1087	4637.8	4637.8	38282.1	356.594	19.3906	263.513
FourSigmas	transcript497	Lungs	9856.42	28317.1	7290.56	18014.6	3988.64	78.1907	2181.97	38282.1
FourSigmas	transcript498	Lungs	123.477	78.1907	226.497	561.088	414.778	482.429	19.3906	200998
FourSigmas	transcript499	Lungs	143.731	167.28	57.5776	414.778	1026.28	306.552	123.477	1193.43
FourSigmas	transcript500	Heart	414.778	32924.7	356.594	414.778	561.088	1026.28	22.7084	306.552
FourSigmas	transcript501	Heart	31.0513	3.5156	14.083	123.477	2.3402	78.1907	78.1907	482.429
FourSigmas	transcript502	Heart	42.33	1876.49	1026.28	11460.3	758.884	1876.49	78.1907	1026.28
